"UserID";"Location";"Age"
"12326";"tarragona, tarragona, spain";"33"
"12327";"madrid, yukon territory, spain";"25"
"12328";"knoxville, tennessee, usa";"28"
"12329";"maddington, western australia, australia";"23"
"12330";"sao paulo, sao paulo, brazil";"30"
"12331";"athens, n/a, greece";"31"
"12332";"guwahati, assam, india";"28"
"12333";"epsom, england, united kingdom";"18"
"12334";"oakland, california, usa";"31"
"12335";"cualquiera, el mundo entero, spain";"37"
"12336";"madrid, madrid, spain";"30"
"12337";"spruce grove, alberta, canada";"36"
"12338";"san raefel, california, usa";NULL
"12339";"hyderabad, ap, india";NULL
"12340";"new york, new york, usa";"43"
"12341";"melbourne, victoria, australia";"28"
"12342";"oklahoma city, oklahoma, usa";"32"
"12343";"grass lake, michigan, usa";"42"
"12344";"seattle, washington, usa";"42"
"12345";"edinburgh, scotland, united kingdom";NULL
"12346";"&#305;stanbul, istanbul, turkey";"19"
"12347";"pittsburgh, pennsylvania, usa";"17"
"12348";"brighton, massachusetts, usa";"23"
"12349";"watchung, new jersey, usa";"20"
"12350";"friedberg, hessen, germany";"51"
"12351";"cartagena, murcia, spain";"33"
"12352";"ames, iowa, usa";"59"
"12353";"salamanca, salamanca, spain";"32"
"12354";"cassano d`adda, lombardia, italy";"19"
"12355";"max  meadows, virginia, usa";"19"
"12356";"ellsworth, iowa, usa";NULL
"12357";"clarksville, tennessee, usa";NULL
"12358";"tessera, veneto, italy";"23"
"12359";"springfield, virginia, usa";NULL
"12360";"fargo, north dakota, usa";"34"
"12361";"austin, texas, usa";"41"
"12362";"dallas, texas, usa";"54"
"12363";"roma, lazio, italy";NULL
"12364";"adelaide, south australia, australia";"51"
"12365";"siena, toscana, italy";NULL
"12366";"colorado springs, colorado, usa";"33"
"12367";"cuneo, piemonte, italy";NULL
"12368";"melbourne, victoria, australia";NULL
"12369";"plant city, florida, usa";"24"
"12370";"santa rosa, california, usa";"43"
"12371";"vancouver, british columbia, canada";NULL
"12372";"li�ge, li�ge, belgium";"36"
"12373";"philadelphia, pennsylvania, usa";"22"
"12374";"st. paul, minnesota, usa";"20"
"12375";"castelrotto, ticino, switzerland";NULL
"12376";"san don� di piave, veneto, italy";NULL
"12377";"bologna, emilia romagna, italy";"31"
"12378";"grass valley, california, usa";NULL
"12379";"omaha, nebraska, usa";NULL
"12380";"smyrna, georgia, usa";NULL
"12381";"lisboa, lisboa, portugal";"34"
"12382";"brampton, ontario, canada";"22"
"12383";"americus, georgia, usa";"25"
"12384";"pittsburgh, pennsylvania, usa";NULL
"12385";"n/a, n/a, italy";NULL
"12386";"austin, texas, usa";NULL
"12387";"sordevolo (bi), piemonte, italy";"21"
"12388";"ann arbor, michigan, usa";"28"
"12389";"san francisco, california, usa";"26"
"12390";"fredericksburg, virginia, usa";"27"
"12391";"favara, sicilia, italy";"25"
"12392";"ann arbor, michigan, usa";NULL
"12393";"quincy, massachusetts, usa";"71"
"12394";"westfield, new jersey, usa";NULL
"12395";"ann arbor, michigan, usa";"48"
"12396";"bordentown, new jersey, usa";"35"
"12397";"harrow, middlesex, united kingdom";NULL
"12398";"alexandria, new jersey, usa";NULL
"12399";"darwin, northern territory, australia";"23"
"12400";"reutlingen, baden-wuerttemberg, germany";"28"
"12401";"t�bingen, baden-wuerttemberg, germany";"24"
"12402";"neunkirchen, saarland, germany";NULL
"12403";"stockholm, stockholml�n, sweden";"27"
"12404";"vienna, n/a, austria";"62"
"12405";"shanghai, shanghai, china";"16"
"12406";"herndon, virginia, usa";"37"
"12407";"tampa, florida, usa";NULL
"12408";"cottage hills, illinois, usa";"28"
"12409";"palmerston north, n/a, new zealand";NULL
"12410";"raymore, missouri, usa";NULL
"12411";"branson, missouri, usa";"57"
"12412";"n/a, n/a, netherlands";NULL
"12413";"brampton, ontario, canada";"19"
"12414";"glendale, california, usa";"27"
"12415";"adelaide, south australia, australia";"58"
"12416";"florence, toscana, italy";NULL
"12417";"chicago, illinois, usa";NULL
"12418";"melbourne, victoria, australia";NULL
"12419";"henderson, nevada, usa";"35"
"12420";"concord, california, usa";NULL
"12421";"busselton, western australia, australia";"38"
"12422";"granada, granada, spain";"22"
"12423";"bloomington, illinois, usa";"52"
"12424";"santa cruz, california, usa";"30"
"12425";"lampasas, texas, usa";"33"
"12426";"dumfries, virginia, usa";"26"
"12427";"guelph, ontario, canada";"26"
"12428";"virginia beach, virginia, usa";NULL
"12429";"vacaville, california, usa";NULL
"12430";"barcelona, catalunya, spain";"20"
"12431";"grosse pointe park, michigan, usa";"17"
"12432";"bronx, new york, usa";NULL
"12433";"canberra, act, australia";NULL
"12434";"lowser hutt, n/a, new zealand";"36"
"12435";"san antonio, texas, usa";NULL
"12436";"ourense, ourense, spain";"34"
"12437";"ausin, texas, usa";"28"
"12438";"st albans, hertfordshire,";NULL
"12439";"south elgin, illinois, usa";NULL
"12440";"madison, wisconsin, usa";NULL
"12441";"gallarate, lombardia, italy";NULL
"12442";"landmark, manitoba, canada";"17"
"12443";"stroud, england, united kingdom";"39"
"12444";"marbella, malaga, spain";"50"
"12445";"el puerto de santa mar�a, c�diz, spain";"33"
"12446";"torino, piemonte, italy";"28"
"12447";"keller, texas, usa";"40"
"12448";"woodbridge, ontario, canada";"22"
"12449";"hvidovre, n/a, denmark";"27"
"12450";"newmarket, victoria, australia";"40"
"12451";"nutley, new jersey, usa";"43"
"12452";"athens, georgia, usa";NULL
"12453";"marshalltown, iowa, usa";"14"
"12454";"backnang, baden-wuerttemberg, germany";NULL
"12455";"torrent, valencia, spain";"30"
"12456";"boulder, colorado, usa";"22"
"12457";"bridgeport, west virginia, usa";"36"
"12458";"altoona, iowa, usa";"37"
"12459";"montaigut en combraille, n/a, france";"16"
"12460";"phuket, n/a, thailand";"51"
"12461";"los angeles, california, usa";"31"
"12462";"denton, texas, usa";NULL
"12463";"strathfeild, new south wales, australia";NULL
"12464";"clinton, connecticut, usa";NULL
"12465";"thibodaux, louisiana, usa";"30"
"12466";"k�ln, nordrhein-westfalen, germany";NULL
"12467";"44340, ,";"18"
"12468";"florence, kentucky, usa";"20"
"12469";"gav�, catalonia, spain";"23"
"12470";"moita, setubal, portugal";"23"
"12471";"san jose, california, usa";"32"
"12472";"kalamazoo, michigan, usa";NULL
"12473";"beaver falls, pa, pennsylvania, usa";NULL
"12474";"paderborn, nordrhein-westfalen, germany";"17"
"12475";"enfield, south australia, australia";"34"
"12476";"luidwigshafen, rheinland-pfalz, germany";NULL
"12477";"warsaw, warsaw, poland";NULL
"12478";"eisenach, thueringen, germany";"18"
"12479";"fiumicino, ,";NULL
"12480";"harrisburg, pennsylvania, usa";"37"
"12481";"zaragoza, zaragoza, spain";"43"
"12482";"singapore, singapore, singapore";NULL
"12483";"tralala, lahdedah, doodedoo";NULL
"12484";"glasgow, scotland, united kingdom";"23"
"12485";"berlin, berlin, germany";"35"
"12486";"erlangen, bayern, germany";"27"
"12487";"aibonito, puerto rico, puerto rico";NULL
"12488";"nashua, ,";NULL
"12489";"houston, texas, usa";"26"
"12490";"winnipeg, manitoba, canada";"40"
"12491";"green bay, ,";"29"
"12492";"rochester, minnesota, usa";"17"
"12493";"waltham, massachusetts, usa";NULL
"12494";"athens, athens, greece";"26"
"12495";"istanbul, n/a, turkey";"28"
"12496";"amsterdam, noord holland, netherlands";"38"
"12497";"kirkby, liverpool, united kingdom";"47"
"12498";"essen, nordrhein-westfalen, germany";NULL
"12499";"nashville, tennessee, usa";"19"
"12500";"gibsons, british columbia, canada";NULL
"12501";"ketchum, oklahoma, usa";"45"
"12502";"spokane, washington, usa";NULL
"12503";"ottawa, ,";NULL
"12504";"porto, n/a, portugal";"33"
"12505";"nashua, new hampshire, usa";"40"
"12506";"nashua, new hampshire, usa";"40"
"12507";"nashua, new hampshire, usa";"40"
"12508";"southampton, pennsylvania, usa";NULL
"12509";"barcelona, barcelona, espa�a";"19"
"12510";"krak�w, n/a, poland";"22"
"12511";"plymouth, england, united kingdom";NULL
"12512";"deventer, overijssel, netherlands";"34"
"12513";"nanaimo, bc, v9v 1h4, british columbia, canada";NULL
"12514";"park city, utah, usa";NULL
"12515";"redwood city, california, usa";NULL
"12516";"viseu, viseu, portugal";"34"
"12517";"tainan, n/a, taiwan";NULL
"12518";"harrison township, michigan, usa";NULL
"12519";"saint martin d`ardeche, ardeche, france";"29"
"12520";"edison, new jersey, usa";NULL
"12521";"new york city/long island, new york, usa";NULL
"12522";"houston, texas, usa";NULL
"12523";"kingston, n/a, jamaica";"18"
"12524";"albuquerque, new mexico, usa";"29"
"12525";"chesterfield, england, united kingdom";NULL
"12526";"brighton, england, united kingdom";NULL
"12527";"hamburg, hamburg, germany";NULL
"12528";"lubbock, texas, usa";"27"
"12529";"orlando, florida, usa";"20"
"12530";"naquera, valencia, spain";"35"
"12531";"delhi, indiana, india";"30"
"12532";"toronto, ontario, canada";"20"
"12533";"columbus, ohio, usa";NULL
"12534";"brisbane, queensland, australia";"34"
"12535";"new haven, connecticut, usa";NULL
"12536";"cross plains, tennessee, usa";"55"
"12537";"byron, minnesota,";NULL
"12538";"byron, minnesota, usa";"18"
"12539";"mocksville, north carolina, usa";"29"
"12540";"calgary, alberta, canada";NULL
"12541";"hampton, iowa, usa";"64"
"12542";"gauteng alberton, south africa, south africa";"40"
"12543";"ankeny, iowa, usa";"43"
"12544";"mainz, rheinland-pfalz, germany";NULL
"12545";"prairie grove, arkansas, usa";NULL
"12546";"berlin, berlin, germany";"26"
"12547";"san francisco, california, usa";NULL
"12548";"`s-hertogenbosch, brabant, netherlands";"44"
"12549";"fort worth, texas, usa";"49"
"12550";"mt waverley, victoria, australia";NULL
"12551";"folcroft, pennsylvania, usa";NULL
"12552";"new boston, michigan, usa";"62"
"12553";"taipei, taipei, taiwan";"32"
"12554";"independence, missouri, usa";"42"
"12555";"sydney, new south wales, australia";"19"
"12556";"ningbo, zhejiang, china";"27"
"12557";"a, california, china";NULL
"12558";"newhaven, england, united kingdom";"41"
"12559";"pembroke dock, wales, united kingdom";"42"
"12560";"caesarea, n/a, israel";"37"
"12561";"norwich, england, united kingdom";"21"
"12562";"barcelona, barcelona, spain";"20"
"12563";"belchertown, massachusetts, usa";"14"
"12564";"san diego, california, usa";NULL
"12565";"ellabell, georgia, usa";NULL
"12566";"saskatoon, saskatchewan, canada";"17"
"12567";"raleigh, north carolina, usa";NULL
"12568";"glasgow, scotland, united kingdom";"26"
"12569";"selangor, subang jaya, malaysia";"22"
"12570";"kailua, hawaii, usa";NULL
"12571";"brighton, england, united kingdom";NULL
"12572";"boulder creek, california, usa";NULL
"12573";"mesquite, texas, usa";"20"
"12574";"new york, new york, usa";NULL
"12575";"cameron, texas, usa";NULL
"12576";"lisboa, n/a, portugal";NULL
"12577";"vanderhoof, british columbia, canada";NULL
"12578";"san diego, california, usa";"26"
"12579";"charlevoix, michigan, usa";NULL
"12580";"tucson, arizona, usa";"72"
"12581";"philomath, oregon, usa";NULL
"12582";"chicago, illinois, usa";NULL
"12583";"waueksha, wisconsin, usa";NULL
"12584";"greensburg, pennsylvania, usa";"55"
"12585";"englehart, ontario, canada";"22"
"12586";"somerville, massachusetts, usa";"20"
"12587";"fond du lac, wisconsin, usa";"53"
"12588";"raleigh, north carolina, usa";"45"
"12589";"lincoln, nebraska, usa";NULL
"12590";"lorong pandan, malacca, malaysia";"21"
"12591";"zwickau, sachsen, germany";"14"
"12592";"badalona, barcelona, spain";"15"
"12593";"leland, north carolina, usa";NULL
"12594";"milan, italy, italy";"32"
"12595";"condon, oregon, usa";NULL
"12596";"maimi lakes, florida, usa";"56"
"12597";"burwood, victoria, australia";"19"
"12598";"goshen, indiana, usa";NULL
"12599";"tucson, arizona, usa";"15"
"12600";"oronoco, minnesota, usa";"60"
"12601";"booval, queensland, australia";NULL
"12602";"ottawa, ontario, canada";"27"
"12603";"palm coast, florida, usa";"31"
"12604";"edmonton, alberta, canada";"16"
"12605";"cleveland hts, ohio, usa";"16"
"12606";"ottawa, ontario, canada";"59"
"12607";"riverside, california, usa";NULL
"12608";"london, england, united kingdom";"31"
"12609";"taipei, nei hu, taiwan";"27"
"12610";"boulder, colorado, usa";"22"
"12611";"ashby-de-la-zouch, england, united kingdom";NULL
"12612";"glastonbury, somerset, united kingdom";"54"
"12613";"wenatchee, washington, usa";"55"
"12614";"youngsville, louisiana, usa";"51"
"12615";"bournemouth, dorset, united kingdom";NULL
"12616";"el cajon, california, usa";NULL
"12617";"philomath, oregon, usa";NULL
"12618";"paraparaumu, paraparaumu, new zealand";NULL
"12619";"parksville, british columbia, canada";"56"
"12620";"fv, california, usa";NULL
"12621";"paulden, arizona, usa";"47"
"12622";"shanghai, shanghai, china";"25"
"12623";"zernsdorf, brandenburg, germany";"34"
"12624";"ashville, new york, usa";NULL
"12625";"alhambra, california, usa";"33"
"12626";"oshkosh, wisconsin, usa";"42"
"12627";"north york, ontario, canada";"29"
"12628";"adelaide, south australia, australia";"53"
"12629";"istanbul, istanbul, turkey";"24"
"12630";"neptune, new jersey, usa";"39"
"12631";"pescara, abruzzo, italy";"28"
"12632";"london, england, united kingdom";"26"
"12633";"cedar park, texas, usa";NULL
"12634";"richmond hill, ontario, canada";"35"
"12635";"salt lake city, utah, usa";NULL
"12636";"round rock, texas, usa";NULL
"12637";"vancouver, british columbia, canada";NULL
"12638";"barcelona, barcelona, spain";"31"
"12639";"centreville, virginia, usa";NULL
"12640";"ithaca, new york, usa";"28"
"12641";"hollywood, florida, usa";"25"
"12642";"kensington, california, usa";"65"
"12643";"algonquin, illinois, usa";NULL
"12644";"toulouse, midi pyr�n�es, france";"20"
"12645";"karlstad, v�rmland, sweden";NULL
"12646";"anchorage, alaska, usa";"21"
"12647";"new york, new york, usa";"41"
"12648";"south easton, massachusetts, usa";NULL
"12649";"perth, western australia, australia";"52"
"12650";"donostia, gipuzkoa, spain";"27"
"12651";"nantwich, england, united kingdom";"38"
"12652";"gurgaon, gurgaon hr, india";NULL
"12653";"n/a, yukon territory, philippines";"23"
"12654";"valley village, california, usa";"31"
"12655";"brea, california, usa";"41"
"12656";"cleveland, ohio, usa";NULL
"12657";"bremen, bremen, germany";"48"
"12658";"johnstown, pennsylvania, usa";"59"
"12659";"rome, new york, usa";"43"
"12660";"liverpool, england, united kingdom";"46"
"12661";"martinsburg, west virginia, usa";NULL
"12662";"wall, new jersey, usa";NULL
"12663";"lone rock, wisconsin, usa";"43"
"12664";"bromley, england, united kingdom";"36"
"12665";"reggio calabria, calabria, italy";NULL
"12666";"hattersheim, hessen, germany";"30"
"12667";"corvallis, oregon, usa";NULL
"12668";"wien, vienna, austria";NULL
"12669";"calgary, alberta, canada";"30"
"12670";"torino, piemonte, italy";NULL
"12671";"oceanside, new york, usa";NULL
"12672";"lutz, florida, usa";"24"
"12673";"bristol, south glos., united kingdom";"23"
"12674";"fredonia, kansas, usa";NULL
"12675";"olathe, colorado, usa";NULL
"12676";"chesapeake, virginia, usa";NULL
"12677";"blagnac, 31700, france";"57"
"12678";"redondo beach, california, usa";"43"
"12679";"richmond, british columbia, canada";NULL
"12680";"washington, dc, usa";"20"
"12681";"lima, lima, peru";"18"
"12682";"iowa city, iowa, usa";NULL
"12683";"wichita, kansas, usa";"27"
"12684";"bochum, nordrhein-westfalen, germany";"50"
"12685";"charlotte, north carolina, usa";NULL
"12686";"burlington, new jersey, usa";"30"
"12687";"vallejo, california, usa";"43"
"12688";"downingtown, pennsylvania, usa";"58"
"12689";"keansburg, new jersey, usa";NULL
"12690";"bennett, colorado, usa";"35"
"12691";"gig harbor, washington, usa";"57"
"12692";"jacksonville, florida, usa";"151"
"12693";"boulder, colorado, usa";NULL
"12694";"smyrna, georgia, usa";NULL
"12695";"mount pleasant, tennessee, usa";NULL
"12696";"dianella, western australia, australia";"21"
"12697";"kirkwood, missouri, usa";"23"
"12698";"portland, oregon, usa";"32"
"12699";"katy, texas, usa";"29"
"12700";"moreno valley, california, usa";NULL
"12701";"south bend, indiana, usa";NULL
"12702";"valley stream, new york, usa";"31"
"12703";"fields, louisiana, usa";"20"
"12704";"singapore, n/a, singapore";"18"
"12705";"plymouth, massachusetts, usa";"36"
"12706";"gautier, mississippi, usa";"40"
"12707";"edmonton, alberta, canada";"37"
"12708";"claremont, california, usa";NULL
"12709";"saint albans, west virginia, usa";"25"
"12710";"san antonio, texas, usa";"19"
"12711";"lockport, illinois, usa";NULL
"12712";"west haven, connecticut, usa";"26"
"12713";"altoona, pennsylvania, usa";"41"
"12714";"studio city, california, usa";NULL
"12715";"ann arbor, michigan, usa";"28"
"12716";"antioch, illinois, usa";"63"
"12717";"atlanta, georgia, usa";NULL
"12718";"sevierville, tennessee, usa";"44"
"12719";"winnipeg, manitoba, canada";"20"
"12720";"the woodlands, texas, usa";"28"
"12721";"biloxi, mississippi, usa";NULL
"12722";"old bridge, ,";"24"
"12723";"oakland park, florida, usa";NULL
"12724";"milano, lombardia, italy";NULL
"12725";"west chester, ohio, usa";"50"
"12726";"seattle, washington, usa";NULL
"12727";"salem, oregon, usa";NULL
"12728";"nottingham, england, united kingdom";"29"
"12729";"segovia, segovia, spain";"22"
"12730";"minneapolis, minnesota, usa";"27"
"12731";"toronto, ontario, canada";NULL
"12732";"braunston, northamptonshire, england, united kingdom";"62"
"12733";"madison, wisconsin, usa";NULL
"12734";"san jose, california, usa";"57"
"12735";"palmerston north, n/a, new zealand";"23"
"12736";"aberdeen, aberdeenshire, united kingdom";"34"
"12737";"aptos, california, usa";NULL
"12738";"madrid, madrid, spain";"51"
"12739";"c�rdoba, n/a,";"35"
